,logFC,AveExpr,t,P.Value,adj.P.Val,B,type
ZNF304,-0.218936162,6.1426568572211,-3.867268687,0.000155162648844175,0.000600196120878754,0.29437390407656,NOT
PHKB,-0.206003665,6.15222389677496,-3.866190156,0.000155795392436083,0.000602528234195333,0.290558003266313,NOT
CARMIL2,0.188677498480763,5.12841393758782,3.86448752700123,0.000156799264754137,0.000606294494705328,0.284535829838019,NOT
PCNX4,-0.079161987,4.26261239141428,-3.864225542,0.000156954275273527,0.000606777654006504,0.283609391908866,NOT
SNAPC2,0.247302045609005,5.9413000372491,3.86375495781016,0.000157233075084305,0.000607739100096104,0.281945429490274,NOT
PDE4A,0.175468972874826,4.63405724799133,3.86301373747911,0.000157673167777892,0.000609323489873676,0.279324858376306,NOT
DCAF17,-0.221898501,5.07097114881646,-3.86285768,0.000157765974201161,0.000609565452090532,0.278773174646014,NOT
R3HDM1,0.115760735366287,6.36429912133944,3.86254449602878,0.000157952379662438,0.00061016889411123,0.277666082134553,NOT
SMAD4,-0.117256809,5.49664505440398,-3.862436617,0.000158016637205185,0.000610300338989531,0.277284750967778,NOT
HAX1,0.222049177360871,7.52106999407951,3.86196036295509,0.000158300611066206,0.000611280171423979,0.275601398773426,NOT
IQGAP1,-0.189088646,9.57430861120377,-3.861633296,0.000158495910520784,0.000611917277030712,0.274445458165142,NOT
MEIS2,-0.352064274,6.54968650202101,-3.861177969,0.000158768177394009,0.000612851236181692,0.272836353066679,NOT
DCAF5,-0.095541502,5.99662595147196,-3.859014702,0.000160067800172624,0.000617749713225949,0.26519363216297,NOT
RC3H1,-0.216168771,6.49969812917417,-3.858851382,0.000160166326505776,0.000618011811830775,0.264616776512309,NOT
MRPS10,-0.184589369,8.1228988910974,-3.857972545,0.000160697492714332,0.000619942859338224,0.261513027374667,NOT
LINC01000,0.218333112231413,7.5288793769896,3.85745920596231,0.000161008526455586,0.00062102409860248,0.259700364300122,NOT
LRP5L,-0.138192861,5.11967582452387,-3.857241211,0.000161140783065884,0.000621415497332201,0.258930658612367,NOT
SMYD5,0.193652296771545,6.44727532549995,3.85704075491045,0.000161262489717837,0.000621766069981608,0.258222913286227,NOT
OGFOD2,0.128787983384739,6.09878854519801,3.8569342758696,0.00016132717385237,0.000621779590396047,0.25784698266292,NOT
TRIQK,-0.162010069,5.17348580786127,-3.856933582,0.000161327595328636,0.000621779590396047,0.257844533628989,NOT
LOC648987,0.174276352929584,5.77083132276056,3.85653125729833,0.00016157222355282,0.000622603559664886,0.25642418052325,NOT
HS3ST4,0.189454995656559,4.76238358604553,3.85645428833574,0.000161619063590374,0.000622665201481389,0.256152466310979,NOT
ERI1,-0.188073692,5.22410705952825,-3.856327766,0.000161696087842127,0.000622843087455995,0.255705828952687,NOT
CNOT10,-0.176905217,6.48772571524154,-3.856174236,0.000161789600459893,0.000622997689006674,0.255163869028317,NOT
ZMYM6,-0.144430665,5.03388968120899,-3.856160542,0.00016179794350416,0.000622997689006674,0.255115531568809,NOT
RPA2,0.184534438992472,7.738264484,3.85585700602394,0.000161982982468535,0.000623591237619143,0.254044107879839,NOT
ANKRD13A,-0.185572486,7.62773505440431,-3.854949467,0.000162537426842263,0.000625606400970752,0.250841094286005,NOT
MAPKAPK5,-0.201544157,6.18739879780488,-3.854481351,0.000162824117490635,0.000626590408673453,0.249189200957087,NOT
SH2D1B,0.148624764812868,3.98694377973758,3.85410729432511,0.000163053547617925,0.000627353729618958,0.247869347488919,NOT
RUSC1-AS1,-0.172603158,5.68325892707752,-3.852794024,0.000163861482298636,0.000630342150275318,0.243236345865756,NOT
SLC35F2,-0.210769799,7.15300496890222,-3.85252712,0.000164026148158545,0.000630855377981464,0.242294912061702,NOT
ZFPM1,0.152537629520901,6.44070490539557,3.85238180642832,0.000164115864627618,0.000631080204781399,0.241782382145971,NOT
SNTB1,-0.094313687,4.24950588435737,-3.851530978,0.000164642101471152,0.000632983192629902,0.238781779125309,NOT
FMR1,-0.242393032,8.48525488122885,-3.851391153,0.000164728736402542,0.000633138976033716,0.238288712658782,NOT
LGMN,0.196379706126683,8.76636331209942,3.85136435416957,0.000164745345804691,0.000633138976033716,0.23819421319132,NOT
LINC01869,0.219003681436793,5.88951874737508,3.85089177998579,0.000165038498332229,0.00063414488091569,0.236527894158132,NOT
UNC93B1,0.204782420166627,5.50837293119114,3.85080901228538,0.000165089892633213,0.00063422164652318,0.236236069017933,NOT
MYBL2,0.253365887531614,6.14901792323314,3.85020056282612,0.000165468173539182,0.000635553935960617,0.234090939473806,NOT
IRF2,0.297235017967352,6.9892217694885,3.8498359671525,0.000165695241313328,0.000636305027892995,0.232805669542214,NOT
SZRD1,0.166949847360086,7.55190857224474,3.84957676872301,0.000165856848159839,0.000636804498031729,0.23189200747505,NOT
FZD7,-0.2471623,6.11520150804551,-3.848192158,0.000166722671033105,0.000640007089335676,0.227012199467434,NOT
LMTK2,-0.131790635,5.13530918057959,-3.847971512,0.000166861040962703,0.000640416481930616,0.226234707428958,NOT
HLA-DOA,0.129000049400513,5.75735369420885,3.84788666466076,0.000166914278695864,0.000640499041686389,0.225935740852936,NOT
PGF,0.157944181913815,7.69525430406284,3.84745595265895,0.000167184778987187,0.000641415111781326,0.224418177124214,NOT
IFNAR1,0.140219031417168,5.75309775461093,3.84717698007062,0.000167360204179153,0.000641966141358302,0.223435325898216,NOT
TPST1,0.221972831375998,6.06841886221667,3.84639480358224,0.000167852988790779,0.000643734068713574,0.220679951665869,NOT
LOC339666,0.212172207057139,4.98179470734937,3.84595540315351,0.000168130422182805,0.000644675586519746,0.219132282030183,NOT
BLVRA,-0.120451474,6.9036726526449,-3.84403727,0.000169346616389357,0.000649215626978417,0.212377919449824,NOT
PDE3A,0.116499868876954,4.55456482838417,3.84355481474011,0.000169653829039361,0.000650269888104541,0.210679484178215,NOT
EPHA4,-0.236910437,6.80696623182645,-3.842157349,0.000170546677760696,0.000653568020241635,0.205760864825793,NOT
TSPAN15,0.282635880621166,5.93794320270197,3.84209862317161,0.000170584295621743,0.000653588111598358,0.205554201270306,NOT
USP34,-0.150933569,7.64880862345684,-3.840420315,0.000171662693374236,0.000657595152531132,0.199649175880063,NOT
HECTD2,-0.160187484,4.23483004690975,-3.839655192,0.000172156467146346,0.000659361555444968,0.196957856618154,NOT
ZNF514,-0.256420679,7.03063410638573,-3.839117312,0.000172504395088916,0.000660568802741849,0.195066136046511,NOT
FLOT2,0.226168253782901,7.16845656673658,3.83814396011233,0.000173135704865314,0.000662860536662423,0.191643429244841,NOT
RNF208,0.26914488453585,5.7573600247876,3.83690703177756,0.000173941130875381,0.000665817889668598,0.187294934772992,NOT
MYOG,0.204660274056432,5.40779059847535,3.8356079809608,0.000174790833513834,0.000668943572886687,0.182729316392521,NOT
SMAD6,0.121188548299656,5.24248186271487,3.83494177274605,0.00017522812278544,0.00067049001948303,0.180388379475724,NOT
MAP1A,0.120788700618947,4.80686619746128,3.83323812794148,0.000176351094548308,0.000674533179674914,0.174403633850631,NOT
PPP1R21,-0.186929769,6.94801754069218,-3.833237362,0.000176351601066188,0.000674533179674914,0.174400943091913,NOT
RNF157,0.15108606936544,4.69079667579265,3.83243202544741,0.000176884819504298,0.000676444541798214,0.171572651908478,NOT
ANO8,-0.234619005,5.98742374659117,-3.832295349,0.000176975465724975,0.000676663011752992,0.171092701283614,NOT
ZBTB26,-0.177011914,5.38689770894463,-3.831502825,0.000177501949095949,0.000678547500160769,0.168309979932372,NOT
C10orf113,-0.152267232,4.22316136144747,-3.831206807,0.000177698978296,0.000679172088951088,0.167270721451693,NOT
GMEB1,-0.111186489,5.97380376820001,-3.830534645,0.000178147138706004,0.000680756092409011,0.164911151120697,NOT
VPS37C,-0.107837485,7.0391848991952,-3.82979232,0.000178643325720622,0.000682522986307327,0.16230568335349,NOT
FATE1,0.184823186437615,5.36317085509855,3.82940405669331,0.00017890337164659,0.000683387183879161,0.160943096808781,NOT
ZNF718,-0.171305162,3.55330685514616,-3.828178093,0.000179726839569415,0.000686402844727081,0.156641417989073,NOT
LRRK2,0.398926467775518,7.20191670000645,3.82811068764085,0.000179772219181002,0.000686446294841322,0.156404938792371,NOT
CALHM5,0.161742781113145,5.65684044986556,3.82775931382223,0.000180008952158238,0.000687220258352972,0.155172265772044,NOT
SH3BP5-AS1,0.195441208665504,6.20752529312246,3.82717450669437,0.000180403612998667,0.000688596736475154,0.153120884587461,NOT
MEIS3,0.148239874246674,5.8984838711956,3.82541285885492,0.000181597436965285,0.000693022506135195,0.146942989467841,NOT
SPEN,-0.15452009,7.26142554607992,-3.825122241,0.00018179509991164,0.000693645714801775,0.145924055818341,NOT
SLC22A15,-0.250539502,6.63643468124691,-3.824876993,0.000181962063343987,0.000694151574978913,0.145064244149975,NOT
HDDC3,0.149507072151887,7.22250838683414,3.82430307165989,0.000182353353563469,0.000695512847485227,0.143052325790909,NOT
ZNF385B,-0.179437438,3.62405983134383,-3.823396037,0.000182973382654177,0.00069774587250142,0.139873174624396,NOT
PADI2,0.11913069068024,4.24527631790541,3.8229094335571,0.000183306837686895,0.000698885446501047,0.138167893467047,NOT
PSMB3,0.187897269605882,10.1422707705122,3.82249722848367,0.000183589760295264,0.000699831963904982,0.136723482093807,NOT
ANK1,0.0959834019622622,4.86964872019324,3.82243742968152,0.000183630838396581,0.000699856402784628,0.13651395150535,NOT
PCSK4,0.14893464298727,5.71182170207657,3.82133641480526,0.000184388727101316,0.000702612235319247,0.132656570834842,NOT
ZNF709,0.0761501425970263,4.04295138578628,3.82122249593224,0.000184467312768911,0.000702779035700844,0.132257512162813,NOT
MFSD4B,-0.134055102,5.06888932668719,-3.821170572,0.000184503142197179,0.00070278291220314,0.132075626853703,NOT
TNFRSF10A,-0.185293971,6.72580546603828,-3.819947707,0.000185348880704652,0.000705871194805793,0.127792600116501,NOT
EHHADH,-0.267695052,4.91607029588954,-3.819697503,0.000185522374832842,0.000706398661472165,0.126916416777217,NOT
BNIP2,-0.200893431,7.68440384548564,-3.8196184,0.000185577257415643,0.000706474386706959,0.126639419527612,NOT
AASDHPPT,-0.147596787,6.45429522823471,-3.819399579,0.000185729159673288,0.000706919358122989,0.125873185384016,NOT
STK11IP,-0.170115286,6.39762481527243,-3.819021245,0.000185992070899014,0.000707682197695744,0.124548483778452,NOT
COL8A2,0.237215914060523,6.4340067603399,3.81901028839379,0.000185999689963028,0.000707682197695744,0.124510122571581,NOT
KCNH2,0.157948168025637,5.22383641191824,3.81869990842888,0.000186215650463535,0.000708370369617081,0.123423441267752,NOT
PACRG,-0.141458917,4.35550319957775,-3.81864764,0.000186252041880405,0.000708375324318315,0.123240450012871,NOT
TRAP1,-0.107011649,5.80856588340055,-3.817975269,0.000186720775791005,0.00070995120725044,0.120886673755532,NOT
FXR2,0.165219190111393,7.31112916896184,3.81795242586596,0.000186736720353667,0.00070995120725044,0.120806711849501,NOT
MRPL13,-0.153048277,8.53761717486943,-3.817370561,0.000187143294673093,0.000711362988676408,0.11877006351416,NOT
DIEXF,-0.193869986,6.21798405604865,-3.817221644,0.000187247484571429,0.000711625041138554,0.118248863516232,NOT
CCDC117,0.215017889152952,6.80718371878306,3.81711974442252,0.000187318809899299,0.000711762118247138,0.117892233782587,NOT
CBX3P2,-0.086098172,2.91133754065735,-3.816673411,0.000187631529052452,0.000712816204085605,0.116330237136419,NOT
GLTP,-0.224872152,10.6018890191948,-3.816334843,0.000187869073416778,0.0007135843563759,0.115145481347159,NOT
HABP4,0.109742577983397,5.44875505869117,3.81607174341542,0.000188053864583603,0.000714061951130443,0.114224875783071,NOT
GATA1,0.131038547489508,5.77002513923185,3.8160551093749,0.000188065553505081,0.000714061951130443,0.114166673739618,NOT
RAB6A,-0.168724675,4.1725684798307,-3.815499401,0.000188456451590806,0.000715411591710267,0.112222390446044,NOT
RIPOR3,0.202514449211696,5.20276037608042,3.81402304663916,0.000189498699266241,0.000719232889788847,0.107058154060678,NOT
MYL5,-0.184065395,6.17050575463706,-3.813798569,0.000189657649070378,0.000719700868314434,0.106273088182298,NOT
VSTM2L,0.182520065664744,5.49037192223958,3.81358023048151,0.000189812373516088,0.000720152639831383,0.105509527934466,NOT
PTGIR,0.194541840952992,6.15948485332231,3.81160312880282,0.000191218891956994,0.00072535268523634,0.0985970178322297,NOT
ASNSD1,-0.178196262,8.14715505542101,-3.811385663,0.000191374200031039,0.000725805438704981,0.0978368787113455,NOT
ZNF765,-0.175863773,5.57822947504358,-3.810446178,0.00019204652774141,0.000728218501510817,0.0945533921194093,NOT
MTMR12,-0.140877811,7.13624869585047,-3.809881318,0.000192451837960023,0.000729618348307408,0.0925795437652104,NOT
CSF1,0.113672715187308,5.50382943725186,3.80969419851455,0.00019258628272913,0.000729990964276318,0.0919257265361706,NOT
SIRPA,0.183207932483445,6.53551736950348,3.8096015052437,0.000192652915465578,0.000730106449675069,0.0916018558019278,NOT
PJVK,-0.19230065,5.12160715222365,-3.809116883,0.000193001642757723,0.000731209660980424,0.0899086929701198,NOT
NRARP,-0.231700698,8.160280392,-3.809050745,0.000193049281140848,0.000731209660980424,0.0896776353319222,NOT
EBF3,0.142012498787642,4.68367862976932,3.80904602792963,0.000193052679464318,0.000731209660980424,0.0896611548387591,NOT
HBS1L,-0.188912301,5.91642623574359,-3.808981432,0.000193099218832329,0.000731248739408563,0.0894354871408956,NOT
MAB21L3,-0.452111761,3.80487760293438,-3.808809022,0.000193223485906802,0.000731582095552611,0.0888331889540765,NOT
SKIDA1,-0.148401345,3.46773114007314,-3.808740741,0.000193272722328088,0.000731631299148592,0.088594657567814,NOT
LOC100130872,0.237100779319461,5.93907603511517,3.80834083042801,0.000193561326312727,0.00073255744579055,0.0871977127427339,NOT
SERGEF,-0.104704356,5.16441045624939,-3.808301194,0.000193589953105438,0.00073255744579055,0.0870592633803078,NOT
MRM2,-0.118787388,7.52392395815861,-3.808135506,0.000193709661841002,0.000732873060953177,0.0864805326381104,NOT
PLEK2,-0.169140965,7.94634425171123,-3.80639173,0.000194973794214972,0.00073751751126323,0.0803909912715062,NOT
LATS2,0.122383118946214,6.66170386003899,3.80275247383332,0.000197637264951042,0.000747452436274191,0.0676897258605376,NOT
FOXE1,-0.175230749,5.96016439363274,-3.802633666,0.000197724795832611,0.000747566999489593,0.0672752501037666,NOT
CLEC4E,0.144695159611823,5.00284550670072,3.80261083871442,0.000197741617657738,0.000747566999489593,0.0671956166612802,NOT
WHAMM,-0.176680884,6.55505683153003,-3.802287012,0.000197980400081508,0.000748329585629185,0.0660659712721596,NOT
ARL11,-0.147284592,3.52627694236626,-3.802228053,0.000198023904607934,0.000748353909813735,0.0658603054027989,NOT
BTC,-0.139116485,3.1982786810253,-3.801448448,0.00019860000873529,0.00075039060010257,0.0631410804168571,NOT
ADAMTS2,0.2593327045623,6.49663446715456,3.8012083268688,0.000198777770571158,0.000750921712629218,0.0623036442488214,NOT
VAMP1,0.176045257983315,5.68003105373178,3.80077907623916,0.000199095920851078,0.000751905451058685,0.0608067194970161,NOT
AGAP6,0.212156763689293,6.26644282910762,3.80075649889325,0.000199112667988891,0.000751905451058685,0.0607279895248016,NOT
MAPKBP1,-0.151881593,6.339059048,-3.800042475,0.000199642996579084,0.000753767124544335,0.0582383056057978,NOT
ZNF256,-0.205805831,4.41608905344986,-3.799781344,0.00019983728126242,0.000754359580053429,0.0573278824697825,NOT
SLA2,0.156433162386767,5.63312637671789,3.79947681913107,0.000200064077708875,0.000755074518748695,0.0562662355466417,NOT
LOC105376037,-0.124647003,2.97390839609563,-3.799388033,0.000200130247315603,0.000755183071552785,0.0559567203308236,NOT
CHST14,0.172160863133165,6.94547893059663,3.79879648267252,0.00020057164301942,0.000756707219076071,0.0538946795844391,NOT
FBXL4,-0.226333642,4.88396772931813,-3.798320522,0.000200927458572126,0.000757907984613991,0.0522357631221579,NOT
CORO1B,0.179169042615329,7.08500745510595,3.79788748368043,0.000201251706555605,0.000758989249382506,0.050726598920801,NOT
NOTCH2,-0.149270301,8.34403342248362,-3.797812019,0.000201308263129942,0.000759060742634904,0.0504636156071232,NOT
LAMP2,-0.173615575,8.95775869573442,-3.797754019,0.000201351741510141,0.000759082905248689,0.0502614953900746,NOT
STX3,-0.122527658,6.15199963728554,-3.797358882,0.000201648181263443,0.000760058529377592,0.0488845910351552,NOT
ARHGAP31,0.13977241190704,4.93896590025528,3.79729973872627,0.000201692587749015,0.000760083995048929,0.0486785072542659,NOT
CYP4F3,-0.378937646,5.59439371593384,-3.797187967,0.000201776533911732,0.000760258429751782,0.0482890506505376,NOT
ARHGEF4,-0.187039314,6.22107865060865,-3.796618725,0.000202204576234297,0.000761729051132299,0.0463057419805386,NOT
ENTPD6,0.127821524021969,5.68674475590267,3.79607821097403,0.000202611813325691,0.000763120762578182,0.0444227549952272,NOT
HLA-F-AS1,-0.130825167,5.3348804618927,-3.795809721,0.000202814389356913,0.000763741259529447,0.0434875013113158,NOT
PRSS2,-0.241598028,7.04493475962957,-3.795553526,0.00020300786724502,0.000764327270410752,0.0425951300980207,NOT
SPATA6,-0.14593846,3.97814793291348,-3.795151072,0.000203312153457279,0.000765270266171586,0.0411934132995055,NOT
ATP6AP1L,0.131360964833656,4.64039928610559,3.79512200827918,0.000203334144429581,0.000765270266171586,0.0410921921652259,NOT
UBE2I,-0.104843875,6.06597780414417,-3.794558654,0.000203760852799582,0.000766733289155259,0.0391302977140162,NOT
FBXO5,-0.194844936,6.2200352035719,-3.793455654,0.000204598769807388,0.000769742818649191,0.0352897865119557,NOT
