"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.82874234901583e-42,0.47212373992548,0.983,0.928,1.54143828082571e-37,"0","RPL28"
5.60987735868845e-42,1.3955595317096,0.369,0.133,3.05693437029651e-37,"0","PLK3"
6.30476454696209e-42,0.883778948990806,0.651,0.346,3.43559229693058e-37,"0","C8orf4"
1.13895935824536e-40,1.68034269117983,0.395,0.139,6.20641733495062e-36,"0","ETS2"
1.19993050096769e-40,1.5831798091875,0.408,0.152,6.53866128587312e-36,"0","GLIS3"
2.05099598838132e-40,1.39147529876262,0.668,0.363,1.11762873398875e-35,"0","IGF2"
7.3814998066118e-40,1.60391313925754,0.357,0.128,4.0223268746189e-35,"0","REL"
1.14512608402633e-39,1.34145754877073,0.484,0.201,6.24002105707627e-35,"0","PHC2"
1.21320295617634e-39,1.10988891837029,0.434,0.196,6.61098554879611e-35,"0","CTDNEP1"
1.35492902123681e-39,2.58185501297846,0.334,0.111,7.38327922252364e-35,"0","RRAD"
1.26100823254734e-38,1.48144885860005,0.324,0.099,6.87148606079697e-34,"0","KIRREL"
1.4134925079401e-38,0.947866795340231,0.617,0.335,7.70240337426722e-34,"0","SLC38A2"
1.92940498105796e-38,1.13839029876523,0.446,0.197,1.0513713622781e-33,"0","OSMR"
5.62107775440443e-38,0.600063031958259,0.878,0.654,3.06303768993006e-33,"0","HSP90B1"
7.3297484928055e-38,0.850577645793577,0.577,0.308,3.99412654869957e-33,"0","RRAS"
7.85922817800851e-38,0.960997093764805,0.659,0.391,4.2826506187604e-33,"0","PMEPA1"
8.47536762511363e-38,2.11685683047281,0.301,0.085,4.61839732627692e-33,"0","EGR3"
9.90460768563353e-38,0.987730429488549,0.552,0.273,5.39721882005542e-33,"0","UGCG"
2.76716086488887e-37,0.930210525048541,0.637,0.351,1.50788129849524e-32,"0","NDRG1"
6.07422434152476e-37,1.26342327554421,0.594,0.34,3.30996632818367e-32,"0","MIR4435-2HG"
1.15407359774503e-36,0.744607476022057,0.85,0.618,6.2887778488322e-32,"0","HSPA8"
1.80718239946213e-36,4.54580019973788,0.175,0.007,9.84769833114904e-32,"0","MTRNR2L6"
2.35795887185476e-36,0.780506247350215,0.655,0.361,1.2848989484511e-31,"0","CTSZ"
2.94331026747896e-36,1.11691748630101,0.449,0.206,1.60386863095463e-31,"0","MBD2"
9.14429150327752e-36,1.11783875369745,0.654,0.377,4.98290732596599e-31,"0","IRF1"
1.11613604342352e-35,0.780571849962635,0.669,0.396,6.08204852782345e-31,"0","BRI3"
7.31619220904072e-35,0.803799728514875,0.764,0.487,3.98673945855047e-30,"0","STAT3"
8.14926074901786e-35,1.0898247749964,0.642,0.401,4.44069516735481e-30,"0","KLF2"
8.45330683494854e-35,0.398419411816586,0.97,0.879,4.60637596050016e-30,"0","RPL30"
1.22234876923142e-34,1.23989095825311,0.495,0.214,6.66082291329584e-30,"0","MAFF"
1.45936944132058e-34,1.7175325199373,0.38,0.15,7.9523959596441e-30,"0","ACSL4"
2.2357670516051e-34,0.740288796167844,0.781,0.511,1.21831418176065e-29,"0","FGFR1"
2.27911461283171e-34,0.737567597277597,0.654,0.396,1.24193513482425e-29,"0","DDR2"
2.68275488167005e-34,1.47186384064274,0.344,0.132,1.46188679011964e-29,"0","TAF10"
3.19798218056439e-34,0.613441840433642,0.803,0.563,1.74264444983315e-29,"0","PHLDA1"
5.86080363884882e-34,0.967977272618709,0.424,0.214,3.1936691188815e-29,"0","ICAM1"
8.83779274732868e-34,0.854756989852247,0.755,0.489,4.81589002387434e-29,"0","COL4A1"
1.00514351443633e-33,1.06318402167025,0.482,0.233,5.47722803886643e-29,"0","ATP2A2"
1.2990364403424e-33,0.741196862606393,0.812,0.547,7.07870937071381e-29,"0","DNAJA1"
1.40096591386271e-33,0.667602723449084,0.783,0.575,7.63414345782071e-29,"0","RND3"
5.65774516838193e-33,0.909416757774857,0.726,0.457,3.08301849715468e-28,"0","MYADM"
8.31426401044879e-33,0.872868796287988,0.67,0.369,4.53060874457376e-28,"0","EMILIN1"
9.48035667203943e-33,0.890181988168073,0.742,0.517,5.16603595772773e-28,"0","CTGF"
1.74190832494927e-32,0.71661150021683,0.606,0.321,9.49200684431355e-28,"0","LAMB1"
2.20337741773291e-32,0.648433176785407,0.998,0.996,1.20066442247101e-27,"0","MT-ND3"
2.86213654563954e-32,1.74274854415589,0.234,0.06,1.5596354464499e-27,"0","HNRNPU-AS1"
4.77436679417498e-32,0.91868470942717,0.49,0.25,2.60164795348183e-27,"0","CDV3"
5.36161573275235e-32,1.41679379316314,0.323,0.121,2.92165164509141e-27,"0","NFIL3"
6.07827006400085e-32,1.06625977769241,0.527,0.256,3.31217092327534e-27,"0","SYNE1"
7.25201980307396e-32,0.504747233843445,0.962,0.83,3.95177063109106e-27,"0","RARRES2"
9.64757802131113e-32,1.49182767160595,0.429,0.178,5.25715821537286e-27,"0","IL6"
1.25436281191507e-31,0.972697404012206,0.836,0.644,6.83527383468761e-27,"0","SAT1"
3.58709839603534e-31,1.05386721558636,0.47,0.223,1.95468165796758e-26,"0","FYN"
3.71129840572229e-31,1.18004013214776,0.382,0.145,2.02236072724619e-26,"0","FAM65C"
4.33568986433897e-31,2.88148618417286,0.223,0.047,2.36260412087559e-26,"0","SAA1"
4.78543193404265e-31,1.01579107768197,0.442,0.202,2.60767756949852e-26,"0","MAP2K2"
5.35881271615314e-31,0.92054238930228,0.569,0.313,2.92012422528617e-26,"0","BASP1"
7.42555845995853e-31,0.74158135439578,0.596,0.342,4.0463353160006e-26,"0","TOMM20"
8.53851247641425e-31,0.522451349690714,0.812,0.595,4.65280621864765e-26,"0","EEF1B2"
9.02296302459443e-31,0.616498557932522,0.912,0.755,4.916793011362e-26,"0","CEBPD"
1.04083462514785e-30,1.33424779841576,0.471,0.221,5.67171603935569e-26,"0","ABL2"
1.26105300304492e-30,0.805065291017569,0.471,0.248,6.8717300241924e-26,"0","NASP"
1.31041200252791e-30,1.76035905699751,0.23,0.063,7.14069708417509e-26,"0","CDR1-AS"
1.55364501488423e-30,1.05472977280066,0.484,0.244,8.46612241510713e-26,"0","PIM3"
1.74228687851036e-30,0.597707101948732,0.692,0.43,9.49406965837863e-26,"0","PRRC2C"
3.15688929502099e-30,0.684752720881443,0.695,0.452,1.72025211464284e-25,"0","NCOA7"
3.27163390850772e-30,1.04563799381104,0.474,0.221,1.78277874942403e-25,"0","CDC42EP5"
3.48339655948533e-30,1.89873354886246,0.303,0.087,1.89817245319474e-25,"0","MAFK"
3.5729437267544e-30,1.08367943256439,0.346,0.154,1.94696849558301e-25,"0","ABL1"
5.27402464708439e-30,1.24409689397039,0.46,0.223,2.87392151068923e-25,"0","MASP1"
6.25104758329401e-30,1.1400381821529,0.399,0.189,3.40632084908857e-25,"0","RHOQ"
6.67957572955182e-30,0.684777221317066,0.639,0.393,3.63983440654738e-25,"0","RBMS1"
7.00705965392438e-30,1.26327704682258,0.462,0.222,3.81828694661648e-25,"0","PCSK5"
7.38335903757573e-30,1.1707931940899,0.469,0.22,4.02334000675577e-25,"0","SH3BP5"
8.87360513782247e-30,0.508946670528859,0.696,0.469,4.83540491170222e-25,"0","IL6ST"
1.22239037985688e-29,1.32696100325506,0.323,0.127,6.66104965791612e-25,"0","ATP13A3"
2.00323545808459e-29,0.503383469798759,0.862,0.646,1.09160306581945e-24,"0","CALR"
2.44484660397745e-29,1.23712283619598,0.359,0.156,1.33224581143939e-24,"0","RASSF8"
2.4635280414664e-29,0.716746963701354,0.473,0.273,1.34242570035587e-24,"0","HNRNPAB"
4.05700646874707e-29,0.64018800631202,0.536,0.315,2.21074396494965e-24,"0","VGLL4"
6.32793329620165e-29,0.717765854579344,0.553,0.332,3.4482174117662e-24,"0","RHOBTB3"
7.16194091892592e-29,0.519742130402155,0.913,0.724,3.90268484554111e-24,"0","HSP90AB1"
1.25380433093863e-28,1.25560552233923,0.368,0.165,6.83223056015076e-24,"0","FAM107B"
1.27681106146908e-28,0.789236960975479,0.466,0.245,6.9575988361573e-24,"0","BOD1L1"
1.39756466705296e-28,0.81422291424163,0.493,0.276,7.61560938370499e-24,"0","AHCYL1"
1.43606825663728e-28,0.637670755041717,0.776,0.519,7.82542314406787e-24,"0","FUS"
1.52457737235516e-28,1.21329232730759,0.4,0.173,8.30772701743776e-24,"0","UBE2M"
1.94915200152222e-28,0.548373844238312,0.496,0.31,1.06213190866949e-23,"0","HSPD1"
3.20051910713323e-28,0.957094650218664,0.394,0.182,1.74402687185904e-23,"0","NUDT3"
3.46688180902746e-28,0.735309746326698,0.522,0.3,1.88917323537524e-23,"0","CFLAR"
5.40759180971519e-28,1.04530140433423,0.587,0.342,2.94670492895e-23,"0","DNAJB1"
5.7608121920001e-28,1.4233104490056,0.283,0.109,3.13918177966469e-23,"0","PPIF"
7.22635245605824e-28,1.56584761380461,0.304,0.11,3.93778398035525e-23,"0","LDLR"
1.40306945001363e-27,0.909015991898489,0.558,0.332,7.64560604701425e-23,"0","NR4A2"
1.57555447634145e-27,1.33195356573484,0.393,0.176,8.58551145247981e-23,"0","HSPH1"
1.79139160511828e-27,1.37954895873792,0.345,0.143,9.76165113461056e-23,"0","MAPKAPK2"
1.94014692060755e-27,0.750614776707873,0.763,0.498,1.05722485997746e-22,"0","CCNL1"
2.25704937770503e-27,0.954959251179197,0.51,0.258,1.22991134689903e-22,"0","TOP1"
2.94678009726225e-27,0.906088187576405,0.515,0.277,1.60575941060014e-22,"0","WLS"
3.41144667552994e-27,0.778507756473471,0.389,0.174,1.85896552242978e-22,"0","PVRL2"
4.71204719322579e-27,0.635161671322619,0.784,0.57,2.5676887565326e-22,"0","ARID5B"
5.20936208069536e-27,0.6751141180226,0.665,0.402,2.83868558501252e-22,"0","FLNA"
6.01891519402206e-27,0.92438974811338,0.283,0.11,3.2798272675265e-22,"0","ERBB2IP"
8.5914468551691e-27,1.24014874837498,0.354,0.155,4.68165122031875e-22,"0","NFKB1"
9.51812269558145e-27,0.724347653797094,0.672,0.454,5.18661541927624e-22,"0","SRSF7"
1.01730090552303e-26,0.741238297009953,0.57,0.332,5.54347609437612e-22,"0","MACF1"
1.02602968685883e-26,1.69773151320217,0.253,0.08,5.59104096963114e-22,"0","TIPARP"
1.2773260782647e-26,0.452527303749318,0.966,0.887,6.96040526568002e-22,"0","ACTG1"
1.67592136627097e-26,1.13499386763272,0.443,0.226,9.13243070908376e-22,"0","CCND1"
1.68730405209894e-26,0.725987146185535,0.497,0.284,9.19445724069753e-22,"0","VCL"
1.79593086916834e-26,1.04833504596834,0.391,0.191,9.78638649227214e-22,"0","GPM6B"
2.34380550075629e-26,0.677497313711595,0.693,0.431,1.27718649347212e-21,"0","ITGB5"
3.51090192439121e-26,1.162762717244,0.318,0.131,1.91316067663926e-21,"0","MAP2K3"
3.64628123721023e-26,0.638885346230669,0.451,0.258,1.9869315717806e-21,"0","DNAJC1"
3.72138749479687e-26,1.7096711835624,0.257,0.08,2.02785847366471e-21,"0","ZBTB21"
3.78118484643228e-26,0.686823595585028,0.509,0.289,2.06044324651788e-21,"0","ANKRD11"
4.51856945751562e-26,1.13496168554065,0.326,0.139,2.46225886878941e-21,"0","ST3GAL1"
5.21767996681568e-26,1.41780075284743,0.247,0.079,2.8432181675172e-21,"0","WNT2"
5.42676848469143e-26,1.27268291912601,0.24,0.09,2.95715468267805e-21,"0","EMID1"
7.1551143491741e-26,1.11924852786421,0.304,0.13,3.89896491115195e-21,"0","TBX2"
7.41655974940728e-26,0.716458671757891,0.419,0.23,4.04143173864702e-21,"0","TAF1D"
9.69893143256264e-26,0.654743216454265,0.535,0.303,5.28514171623204e-21,"0","AES"
1.51419042722778e-25,1.15713710384066,0.312,0.136,8.25112647604961e-21,"0","NID2"
1.77697693312112e-25,0.718173957945623,0.578,0.336,9.6831027039636e-21,"0","AKAP13"
1.95433891624079e-25,0.713031603217511,0.5,0.29,1.06495836223793e-20,"0","H1FX"
2.54941236401617e-25,1.36215810527846,0.227,0.076,1.38922578539969e-20,"0","C16orf52"
3.06708364601732e-25,1.08233997940535,0.339,0.157,1.67131522038776e-20,"0","POLR2A"
3.16383543573876e-25,3.47053797928601,0.13,0.013,1.72403720564277e-20,"0","WNT4"
3.38507986897221e-25,1.80778947090075,0.272,0.111,1.84459772220034e-20,"0","CXCL8"
4.57375587166199e-25,0.778988555904193,0.464,0.255,2.49233104958605e-20,"0","SLCO3A1"
4.98234729832366e-25,0.656158685855734,0.75,0.479,2.71498068980253e-20,"0","MYH9"
5.56789291777864e-25,1.23296544707107,0.247,0.098,3.03405620875594e-20,"0","RASSF8-AS1"
8.0834050003143e-25,1.54684116838065,0.362,0.144,4.40480905277127e-20,"0","LBP"
8.65175241515822e-25,1.12348608351673,0.385,0.181,4.71451292606802e-20,"0","KLF13"
8.70606062519928e-25,1.60981413677876,0.202,0.061,4.74410655588359e-20,"0","PTGS1"
9.74670632574246e-25,0.871627885829459,0.503,0.274,5.31117521102358e-20,"0","MAP4K4"
9.7741119174511e-25,1.84617159860785,0.211,0.062,5.32610906605745e-20,"0","TMEM132A"
9.83583259958737e-25,2.07308207112718,0.204,0.054,5.35974190016715e-20,"0","EDNRB"
1.14191753151502e-24,1.98667564955111,0.217,0.055,6.22253701273164e-20,"0","NFATC1"
1.2240356636965e-24,0.791487634066502,0.533,0.312,6.67001513861498e-20,"0","SGIP1"
1.3256578429283e-24,0.846547250598576,0.43,0.227,7.2237747176849e-20,"0","FARP1"
1.33280955726679e-24,0.630025753572873,0.89,0.722,7.26274583945822e-20,"0","FBN1"
1.33678028204728e-24,1.28608046673045,0.183,0.067,7.28438311293205e-20,"0","MICAL2"
1.35947796689542e-24,0.951459618440478,0.377,0.18,7.40806733720651e-20,"0","MAT2A"
1.36180311266383e-24,0.81741673545301,0.53,0.3,7.42073752152774e-20,"0","LIMS1"
1.40682840838826e-24,1.23052530281178,0.334,0.153,7.66608936298931e-20,"0","CCDC71L"
1.48977638444847e-24,1.390101836264,0.225,0.084,8.11808947413659e-20,"0","LRRC8B"
1.68296599861106e-24,1.33332205835039,0.288,0.124,9.17081831963141e-20,"0","F3"
1.92384490541317e-24,0.404246390657844,0.645,0.387,1.04834156585774e-19,"0","CTD-3252C9.4"
2.04714812599648e-24,1.03304787997932,0.493,0.287,1.115531956818e-19,"0","INHBA"
2.11632238334427e-24,1.488479324296,0.291,0.101,1.15322639313196e-19,"0","HSD11B1"
2.25901570973529e-24,0.600856033723307,0.537,0.321,1.23098284054895e-19,"0","SLC2A3"
2.30453306525103e-24,0.706496766150678,0.426,0.231,1.25578615791659e-19,"0","SPTAN1"
2.32904693684489e-24,1.2659064798142,0.369,0.171,1.26914425682552e-19,"0","BMP2"
2.40887115730561e-24,0.342269828539522,0.938,0.838,1.31264207103898e-19,"0","NACA"
2.46618702606103e-24,0.697757544566198,0.736,0.532,1.34387463424117e-19,"0","TPM1"
3.05285393066713e-24,1.01313968902742,0.312,0.142,1.66356116389913e-19,"0","NFKB2"
3.12673294757058e-24,0.729296088327256,0.628,0.399,1.70381931779016e-19,"0","LMO4"
3.2116454310284e-24,0.681690747835187,0.592,0.335,1.750089828276e-19,"0","LINC00152"
3.82883818652735e-24,0.97149178211942,0.403,0.192,2.08641050460248e-19,"0","INTS6"
4.24486334014843e-24,1.24495319296589,0.268,0.104,2.31311093131368e-19,"0","PITPNC1"
4.54315413975434e-24,0.769390355312985,0.646,0.395,2.47565555383493e-19,"0","LTBP2"
4.60076435301198e-24,0.83698397130586,0.488,0.264,2.50704851124329e-19,"0","CPXM2"
4.78681004705064e-24,0.652750131857772,0.468,0.264,2.60842853083884e-19,"0","NFATC4"
4.8140270358492e-24,0.51586917206396,0.674,0.437,2.62325961237495e-19,"0","LMAN1"
4.87367026956866e-24,1.980378136708,0.236,0.085,2.65576040329335e-19,"0","CD14"
5.18340560701246e-24,0.909516067757931,0.169,0.028,2.82454138337323e-19,"0","IGHGP"
5.69897113664607e-24,1.10969131179461,0.405,0.238,3.10548335178118e-19,"0","FST"
5.91067893913628e-24,1.5840504816616,0.29,0.112,3.22084716751414e-19,"0","TMEM158"
6.50135888679582e-24,0.637978076965832,0.743,0.522,3.54272048459278e-19,"0","CD44"
7.47347562503086e-24,4.80671708773838,0.103,0.005,4.07244633759181e-19,"0","RBFOX3"
8.32930490005067e-24,1.15068576845628,0.385,0.175,4.53880482613561e-19,"0","SAMD4B"
1.14131730591455e-23,1.15967426333688,0.265,0.116,6.21926626338957e-19,"0","SIK3"
1.27156275772641e-23,1.02674835766265,0.213,0.084,6.92899977940274e-19,"0","GRK5"
1.30545701435455e-23,0.648290250100541,0.79,0.626,7.11369636262081e-19,"0","WNT5A"
1.44456052901359e-23,0.878195450089873,0.359,0.172,7.87169923470083e-19,"0","BOC"
2.35072477198448e-23,1.38988163360237,0.26,0.098,1.28095694274978e-18,"0","RPS6KA2"
2.45988790203455e-23,0.987528267348146,0.33,0.166,1.34044211557667e-18,"0","PPP1R10"
2.54834833925066e-23,0.841084138840198,0.418,0.218,1.38864597702447e-18,"0","SHC1"
2.73048986769288e-23,1.29468478324525,0.179,0.06,1.4878985387032e-18,"0","CCDC69"
2.83074188484977e-23,1.01752640549712,0.376,0.17,1.54252786789234e-18,"0","CSRNP1"
3.20209274747447e-23,0.525730731607183,0.609,0.386,1.74488437995379e-18,"0","H2AFJ"
3.32845308591441e-23,0.430621298248767,0.651,0.452,1.81374065557648e-18,"0","STEAP1"
3.3373794170887e-23,1.28284877303515,0.298,0.119,1.81860479195998e-18,"0","SDK1"
3.4238512215395e-23,0.849814062679755,0.382,0.196,1.8657250076413e-18,"0","PPP1R14B"
3.68460739401182e-23,0.771241298060458,0.46,0.246,2.00781626114492e-18,"0","TSPAN9"
4.11869243275141e-23,0.77668338809293,0.425,0.238,2.2443578804549e-18,"0","RAI14"
4.21700361577623e-23,1.49329068255464,0.278,0.094,2.29792961030878e-18,"0","MAP3K5"
5.19534526372476e-23,0.984660220044297,0.317,0.15,2.8310475411089e-18,"0","SLC1A3"
7.35144335519093e-23,0.892118301674453,0.453,0.234,4.00594851311064e-18,"0","RUNX1"
7.45182525352934e-23,1.77238610466245,0.223,0.074,4.06064861715321e-18,"0","NFATC2"
8.84623894652749e-23,0.75808238536438,0.52,0.282,4.82049252674176e-18,"0","MXRA7"
9.15239236116345e-23,0.554713630481475,0.587,0.384,4.98732164544519e-18,"0","OSBPL8"
9.88710697720686e-23,1.63733182862967,0.233,0.089,5.38768233401956e-18,"0","DDX3Y"
1.10179038780538e-22,2.1162443285006,0.244,0.093,6.00387618122906e-18,"0","IL24"
1.17173476069688e-22,0.695118665752586,0.385,0.214,6.38501705798943e-18,"0","ATXN1"
1.37574527071925e-22,1.41953498117707,0.212,0.072,7.49671112920332e-18,"0","PDE4D"
1.47450391126782e-22,1.17787793619307,0.746,0.557,8.03486671328059e-18,"0","HSPA1A"
1.60627076846379e-22,0.267252088819727,0.994,0.983,8.75289067151291e-18,"0","EEF1A1"
1.74073663057069e-22,1.04238215781105,0.366,0.174,9.48562204730582e-18,"0","EGFR"
1.76018602551578e-22,1.7459639099812,0.195,0.06,9.59160569024059e-18,"0","MIR222HG"
1.85001268018695e-22,0.597520253840669,0.717,0.48,1.00810890968747e-17,"0","TMEM176A"
2.17976307486076e-22,1.2093180735704,0.265,0.105,1.18779649475313e-17,"0","ZC3H12A"
2.18007598555746e-22,1.21530893831503,0.341,0.152,1.18796700604997e-17,"0","SLC5A3"
2.40565559343989e-22,0.787021936933187,0.571,0.344,1.31088984597726e-17,"0","SVIL"
2.53280686905709e-22,1.25207468716516,0.216,0.089,1.38017711908659e-17,"0","SBNO2"
2.60946350541369e-22,1.36004963225435,0.242,0.077,1.42194885337003e-17,"0","PCNX"
3.01067221259783e-22,0.896752402201723,0.668,0.474,1.64057550208881e-17,"0","GAS1"
3.46302796444534e-22,1.01022549963338,0.468,0.257,1.88707319838556e-17,"0","BHLHE40"
4.44786041542479e-22,1.59704402078018,0.331,0.123,2.42372809757328e-17,"0","PFKFB3"
4.50836441584619e-22,0.818018932329243,0.563,0.314,2.45669793748291e-17,"0","SERTAD1"
4.79683237446835e-22,1.32615898505573,0.205,0.078,2.61388989749529e-17,"0","LYN"
5.20095639213346e-22,0.564393694120562,0.702,0.479,2.83410515720137e-17,"0","AHR"
5.60726147116247e-22,0.627381645722208,0.604,0.371,3.05550892086585e-17,"0","SF1"
5.70061457525728e-22,0.292091318304595,0.951,0.907,3.1063788943492e-17,"0","RPS11"
5.82836935409983e-22,0.528029459288572,0.959,0.863,3.17599502843608e-17,"0","JUN"
5.9532656430239e-22,0.674598503173754,0.466,0.259,3.24405351419659e-17,"0","HDGF"
6.03407754218287e-22,0.635954308528911,0.725,0.511,3.28808953428629e-17,"0","COL4A2"
6.36423943517406e-22,1.06079707146217,0.394,0.193,3.46800135301505e-17,"0","FAT4"
6.8188781443827e-22,1.06275654966456,0.214,0.081,3.71574307843702e-17,"0","RP11-138A9.1"
6.89269780794574e-22,1.22073740539746,0.301,0.117,3.75596888950579e-17,"0","MAP3K8"
8.56331769135752e-22,1.24246347374202,0.299,0.124,4.66632307637454e-17,"0","VEGFA"
8.81275695107769e-22,1.12073389402519,0.398,0.179,4.80224751778125e-17,"0","METRN"
9.95680616248103e-22,0.880332302059801,0.52,0.3,5.42566281405916e-17,"0","CTSC"
1.22506961124518e-21,0.888773506507987,0.283,0.117,6.67564932559722e-17,"0","RP11-382A20.3"
1.29328922083978e-21,0.928743049575799,0.259,0.118,7.04739162220015e-17,"0","IGF1R"
1.6158765477066e-21,1.15248581141405,0.374,0.182,8.80523448376279e-17,"0","SGK1"
1.70574037874427e-21,0.884675295026628,0.504,0.26,9.2949204718533e-17,"0","KLF10"
1.76075127722567e-21,0.919071090241911,0.424,0.208,9.59468585985813e-17,"0","PDPN"
1.76587704203177e-21,1.30718485238305,0.277,0.115,9.62261717743952e-17,"0","FOXC1"
1.82687642323062e-21,0.852507165527656,0.413,0.206,9.95501500546831e-17,"0","ITPRIPL2"
2.22190729283785e-21,0.592640662534627,0.44,0.264,1.2107617220132e-16,"0","ZBTB38"
2.76685997481731e-21,0.882489493816842,0.341,0.167,1.50771733747745e-16,"0","ST5"
2.78504631407775e-21,0.913374674192655,0.537,0.303,1.51762743746725e-16,"0","BRD2"
3.03566683549559e-21,0.812691104864981,0.759,0.568,1.65419557199826e-16,"0","KLF6"
3.93929949026882e-21,0.740905985408027,0.488,0.304,2.14660307823728e-16,"0","BTG2"
4.46295364370925e-21,1.15421722093298,0.217,0.09,2.43195269953004e-16,"0","TFRC"
4.69776646212775e-21,0.458934064689876,0.787,0.558,2.55990690054265e-16,"0","COL14A1"
6.0964184355235e-21,1.15618735661283,0.267,0.113,3.32206033388547e-16,"0","NXN"
6.25141228642038e-21,0.60053885782102,0.576,0.356,3.4065195831162e-16,"0","EIF3A"
6.3397519060109e-21,0.900871907185599,0.282,0.134,3.45465760862346e-16,"0","ITGA5"
7.11553012045896e-21,0.695415879876381,0.626,0.405,3.87739467324049e-16,"0","FILIP1L"
7.3631509794567e-21,0.642557402015479,0.426,0.247,4.01232823172555e-16,"0","SAV1"
7.75869617956104e-21,1.38557225827286,0.181,0.056,4.2278687221664e-16,"0","PVRL3"
8.64547811835419e-21,0.4111085076817,0.764,0.554,4.71109393625356e-16,"0","YWHAB"
8.87105338143434e-21,0.702893648090468,0.614,0.365,4.8340144086112e-16,"0","FAM133B"
9.28434885106875e-21,0.456796566050931,0.694,0.462,5.05922737592438e-16,"0","TNFAIP6"
1.06957993045474e-20,0.581478439883749,0.624,0.345,5.82835495703395e-16,"0","C3"
1.25725663699202e-20,1.12382763260881,0.313,0.14,6.85104286629689e-16,"0","DRAM1"
1.47267528160479e-20,1.23064681925978,0.221,0.095,8.02490214452081e-16,"0","NRG2"
1.48003547119832e-20,1.1631716806496,0.224,0.103,8.06500928965391e-16,"0","MEIS3"
1.62972202765577e-20,0.695747574383283,0.566,0.346,8.88068127310182e-16,"0","ACTN1"
1.63302780836562e-20,0.904172605941935,0.386,0.193,8.89869513334592e-16,"0","MIR22HG"
1.78898460100903e-20,0.343460246537366,0.496,0.34,9.74853488781842e-16,"0","SERINC3"
1.80416662637817e-20,0.576876073879372,0.723,0.505,9.83126478045994e-16,"0","TPM2"
1.83510828996755e-20,0.862276551270079,0.393,0.208,9.99987209369117e-16,"0","NUFIP2"
2.15015577784739e-20,0.728948711577188,0.401,0.223,1.1716628864646e-15,"0","ECE1"
2.16764902102279e-20,0.71637588900038,0.484,0.267,1.18119530453574e-15,"0","BRD4"
2.67772951990418e-20,0.612887149556937,0.297,0.161,1.45914836998619e-15,"0","NUMA1"
2.77851455191364e-20,1.05293364534576,0.269,0.123,1.51406814962878e-15,"0","KAZN"
2.88797009250512e-20,0.413401337094899,0.5,0.311,1.57371266280789e-15,"0","NSA2"
3.000694966017e-20,0.701706926705982,0.46,0.263,1.63513870088198e-15,"0","RPL22L1"
3.15346492611228e-20,0.783725841588841,0.379,0.201,1.7183861075371e-15,"0","MCC"
3.2078626375697e-20,0.675336211147636,0.502,0.281,1.74802850846448e-15,"0","GTF2I"
3.38542316146373e-20,0.700649075030275,0.408,0.226,1.84478478914481e-15,"0","PURA"
3.51728466783143e-20,0.714454579045918,0.336,0.173,1.9166387611947e-15,"0","BCL3"
4.08308453142545e-20,1.11942230258875,0.255,0.102,2.22495442286435e-15,"0","NTN1"
4.12947135470018e-20,0.815683613204183,0.337,0.179,2.25023153060322e-15,"0","BACE1"
4.9162377921979e-20,0.483129436541361,0.422,0.258,2.67895629772448e-15,"0","DDX21"
5.11195117662989e-20,1.07324462888038,0.291,0.13,2.78560443516916e-15,"0","ADCY3"
5.53298204083876e-20,0.63165989872009,0.575,0.351,3.01503257369385e-15,"0","SNX9"
5.9809409597612e-20,0.283006626435733,0.986,0.941,3.25913434779307e-15,"0","CALD1"
6.46816251606278e-20,0.258800705424717,0.949,0.871,3.52463111825293e-15,"0","RPL24"
7.01280814728343e-20,0.740485619591186,0.387,0.206,3.82141941561769e-15,"0","TEAD1"
8.14164779977312e-20,1.25390996679549,0.183,0.068,4.43654671905237e-15,"0","ZSWIM6"
8.23019216001246e-20,1.39183684304328,0.204,0.067,4.48479631183399e-15,"0","GALNT15"
8.67438776154132e-20,0.42687263502593,0.576,0.374,4.72684737901909e-15,"0","TLN1"
1.09917783766754e-19,0.927633825601522,0.288,0.14,5.98963987301797e-15,"0","EIF3B"
1.13032356499089e-19,1.272911521244,0.269,0.115,6.15935917034835e-15,"0","FADS3"
1.15443532720891e-19,0.898364223572055,0.361,0.175,6.29074898502681e-15,"0","STARD13"
1.17180887602341e-19,0.918375238250528,0.371,0.198,6.38542092722679e-15,"0","GRAMD1A"
1.18810188309846e-19,0.664873308336585,0.629,0.432,6.47420478138013e-15,"0","F2R"
1.22813659692997e-19,0.866776574784533,0.29,0.147,6.69236194399079e-15,"0","VGLL3"
1.23745299911213e-19,0.578729443249795,0.413,0.253,6.74312888276181e-15,"0","ASAP1"
1.44874823970949e-19,0.873694584456096,0.374,0.193,7.89451890782496e-15,"0","TNS3"
1.55098678099031e-19,0.533327831906883,0.468,0.269,8.4516371669724e-15,"0","TNFRSF12A"
1.67641134743461e-19,0.975098484881654,0.361,0.178,9.13510071444066e-15,"0","ETS1"
1.72229069715708e-19,0.464964569833265,0.561,0.36,9.38510646694838e-15,"0","TGOLN2"
1.80963807950736e-19,0.657513306851692,0.492,0.281,9.8610798228515e-15,"0","FAM20A"
1.84359566524124e-19,0.798024317794268,0.451,0.252,1.00461214990326e-14,"0","KCNQ1OT1"
1.90099447669883e-19,0.393245706652201,0.769,0.516,1.03588991024273e-14,"0","PTRF"
